recipe_name,prep_time,cook_time,total_time,servings,yield,ingredients,directions,rating,url,cuisine_path,nutrition,timing,img_src,source,rcp_seq
사과 턴오버,30 mins,25 mins,55 mins,8,8 turnovers,"2 큰술 레몬 주스, 4 컵 물, 4 개의 그레니 스미스 사과 - 껍질을 벗기고, 씨를 제거하고, 슬라이스, 2 큰술 버터, 1 컵 갈색 설탕, 1 작은술 간 계피, 1 큰술 옥수수 전분, 1 큰술 물, 1 (17.25 온스) 패키지 냉동 퍼프 페이스트리 시트, 해동, 1 컵 슈가 파우더, 1 큰술 우유, 1 작은술 바닐라 추출물","큰 그릇에 레몬 주스와 4 컵의 물을 섞습니다. 슬라이스한 사과를 물에 담가 갈변을 방지합니다.
중간 불로 큰 팬에 버터를 녹입니다. 사과의 물기를 빼고 뜨거운 팬에 넣습니다. 약 2분간 볶고 저어줍니다. 갈색 설탕과 계피를 추가하고, 2분 더 볶으며 저어줍니다. 옥수수 전분과 1 큰술의 물을 섞습니다. 팬에 붓고 잘 섞습니다. 소스가 걸쭉해질 때까지 1분 더 조리합니다. 불에서 내려 약간 식힙니다.
오븐을 400도 F (200도 C)로 예열합니다.
퍼프 페이스트리 시트를 펼치고, 갈라진 부분을 눌러서 복구합니다. 각 시트를 정사각형으로 잘라냅니다. 그런 다음 각 큰 정사각형을 4개의 작은 정사각형으로 자릅니다. 각 정사각형의 중앙에 사과를 담습니다. 모서리에서 모서리로 접어 삼각형 모양으로 만들고, 가장자리를 눌러 밀봉합니다. 턴오버를 베이킹 시트에 놓고, 사이에 약 1인치 간격을 두고 배치합니다.
예열된 오븐에서 25분 동안 구워, 턴오버가 부풀고 옅은 갈색이 될 때까지 굽습니다. 유약을 바르기 전에 완전히 식힙니다.
유약을 만들기 위해, 작은 그릇에 슈가 파우더, 우유, 바닐라를 섞습니다. 필요에 따라 설탕이나 우유를 추가하여 농도를 조절합니다. 식힌 턴오버 위에 유약을 뿌립니다.",4.6,https://www.allrecipes.com/recipe/59124/apple-turnovers/,/디저트/과일 디저트/사과 디저트 레시피/,"Total Fat 26g 33%, Saturated Fat 8g 39%, Cholesterol 8mg 3%, Sodium 184mg 8%, Total Carbohydrate 80g 29%, Dietary Fiber 2g 9%, Total Sugars 50g, Protein 5g, Vitamin C 5mg 26%, Calcium 42mg 3%, Iron 2mg 11%, Potassium 161mg 3%","Prep Time: 30 mins, Cook Time: 25 mins, Total Time: 55 mins, Servings: 8, Yield: 8 turnovers",https://www.allrecipes.com/thmb/6EpK8eOrDHd4MMlY4u4aXTOPtHA=/1500x0/filters:no_upscale():max_bytes(150000):strip_icc()/59124-AppleTurnovers-mfs-2X3-1645-dea040eab9a84c7483c411988b92d134.jpg,allrecipes,
사과 크리스프 - 완벽하고 쉬운,20 mins,40 mins,1 hrs,6,1 8-inch square dish,"2 ½컵 사과 - 껍질을 벗기고, 씨를 제거하고, 슬라이스한 것, 1컵 체친 다목적 밀가루, 1컵 백설탕, ½작은술 간 계피, ¼작은술 소금, ½컵 부드럽게 한 버터","오븐을 375도 F (190도 C)로 예열합니다. 8인치 정사각형 베이킹 접시에 가볍게 기름을 바릅니다.
준비한 베이킹 접시에 사과 슬라이스를 고르게 배열합니다. 밀가루, 설탕, 계피, 소금을 그릇에 체쳐 넣습니다. 페이스트리 블렌더 또는 두 개의 칼을 사용하여 버터를 잘라 넣고 혼합물이 거친 옥수수 가루와 비슷해질 때까지 섞습니다; 사과 위에 뿌립니다.
예열된 오븐에서 토핑이 황금색이 될 때까지 40~45분간 구워줍니다. 서빙하기 전에 약간 식힙니다.",4.7,https://www.allrecipes.com/recipe/229274/apple-crisp-perfect-and-easy/,/디저트/크리스프와 크럼블 레시피/사과 크리스프와 크럼블 레시피/,"Total Fat 16g 20%, Saturated Fat 10g 49%, Cholesterol 41mg 14%, Sodium 207mg 9%, Total Carbohydrate 56g 20%, Dietary Fiber 2g 6%, Total Sugars 38g, Protein 2g, Vitamin C 2mg 11%, Calcium 13mg 1%, Iron 1mg 6%, Potassium 77mg 2%","Prep Time: 20 mins, Cook Time: 40 mins, Total Time: 1 hrs, Servings: 6, Yield: 1 8-inch square dish",https://www.allrecipes.com/thmb/hPRM3eLo_H-Z2kSeRRizL0El3ao=/1500x0/filters:no_upscale():max_bytes(150000):strip_icc()/1046883-apple-crisp-perfect-and-easy-naples34102-e505af44f7d9409ba48fc00e15efa036.jpeg,allrecipes,
최고의 카라멜 사과,15 mins,30 mins,2 hrs 15 mins,8,,"큰 사과 8개, 나무 막대기 8개, 갈색 설탕 2컵, 가당 연유 1캔(14온스), 라이트 옥수수 시럽 1컵, 버터 1컵, 바닐라 추출물 2작은술","큰 냄비에 물을 끓입니다. 끓는 물에 사과를 몇 초간 담갔다가, 구멍이 뚫린 숟가락을 사용해 꺼내고, 종이 타올로 닦아 껍질의 왁스를 제거합니다. 사과를 완전히 식도록 30분 정도 둡니다.
식은 사과의 아래쪽을 중심으로 나무 막대를 꽂아 손잡이를 만듭니다.
베이킹 시트를 유산지로 덮습니다.
중불에서 냄비에 갈색 설탕, 가당 연유, 옥수수 시럽, 버터를 함께 섞어 끓입니다. 끓기 시작하면 계속 저으면서 중불로 줄입니다. 사탕 온도계가 248도 F(120도 C)를 가리킬 때까지 계속 저으면서 약 25~30분간 조리합니다. 차가운 물에 떨어뜨린 카라멜이 단단한 공 모양이 되어야 합니다. 카라멜을 불에서 내리고 바닐라 추출물을 섞습니다.
빠르게 작업하여 각 사과를 뜨거운 카라멜에 담가 사과 전체와 나무 손잡이의 약 1.5cm를 완전히 코팅합니다. 사과가 아직 뜨거울 때 원하는 토핑을 뿌립니다. 준비된 베이킹 시트에서 카라멜 사과를 식히고, 약 1시간 정도 둡니다. 주의하세요, 카라멜은 매우 뜨겁습니다.",4.5,https://www.allrecipes.com/recipe/228210/the-best-caramel-apples/,/디저트/특별 디저트 레시피/카라멜 사과 레시피/,"Total Fat 28g 35%, Saturated Fat 17g 87%, Cholesterol 78mg 26%, Sodium 269mg 12%, Total Carbohydrate 142g 51%, Dietary Fiber 5g 18%, Total Sugars 113g, Protein 5g, Vitamin C 11mg 55%, Calcium 210mg 16%, Iron 1mg 4%, Potassium 491mg 10%","Prep Time: 15 mins, Cook Time: 30 mins, Additional Time: 1 hrs 30 mins, Total Time: 2 hrs 15 mins, Servings: 8",https://www.allrecipes.com/thmb/8WP_nMIwgAzfbycBFQYUMEoBkfk=/1500x0/filters:no_upscale():max_bytes(150000):strip_icc()/5939512-2a490b670e524c628534909ed0af4842.jpg,allrecipes,
멀리가타운니 수프,20 mins,1 hrs,1 hrs 20 mins,6,,"½컵 다진 양파, 2대 셀러리, 다진, 1개 당근, 다진, ¼컵 버터, 1 ½큰술 다용도 밀가루, 1 ½작은술 카레 가루, 4컵 치킨 브로스, ½개 사과, 씨를 제거하고 다진, ¼컵 백미, 1개 껍질 없는 뼈 없는 닭 가슴살 반쪽 - 큐브 모양으로 자른, 1꼬집 말린 타임, 소금과 후추, 기호에 따라, ½컵 따뜻한 생크림","큰 수프 냄비에 중불로 버터를 녹입니다. 양파, 셀러리, 당근을 추가하고 부드러워질 때까지 5~7분간 볶습니다. 밀가루와 카레를 추가하고 자주 저으면서 5분 더 조리합니다. 치킨 브로스를 추가하고 잘 섞은 후 끓입니다. 불을 줄이고 약 30분간 끓입니다.
사과, 쌀, 닭고기, 타임, 소금, 후추를 추가합니다. 쌀이 부드러워질 때까지 15~20분간 끓입니다.
서빙 직전에 뜨거운 생크림을 저어 넣습니다.",4.8,https://www.allrecipes.com/recipe/13087/mulligatawny-soup-i/,/수프/스튜와 칠리 요리/수프 요리/닭고기 수프/,"Total Fat 16g 20%, Saturated Fat 10g 48%, Cholesterol 62mg 21%, Sodium 734mg 32%, Total Carbohydrate 14g 5%, Dietary Fiber 1g 5%, Total Sugars 3g, Protein 7g, Vitamin C 3mg 15%, Calcium 38mg 3%, Iron 1mg 6%, Potassium 186mg 4%","Prep Time: 20 mins, Cook Time: 1 hrs, Total Time: 1 hrs 20 mins, Servings: 6",https://www.allrecipes.com/thmb/c5rvXd4iW32dqTECe4PNisvQVDQ=/1500x0/filters:no_upscale():max_bytes(150000):strip_icc()/804799-33945c287a0d46b4acce8f0247ebf88c.jpg,allrecipes,
볶은 사과,5 mins,15 mins,20 mins,8,4 cups,"¼컵 버터, 큰 신맛 사과 4개 - 껍질을 벗기고, 씨를 제거한 후 0.6cm 두께로 슬라이스, ½컵 차가운 물, 2작은술 옥수수 전분, ½컵 흑설탕, ½작은술 계피 가루","중간 불로 큰 팬이나 소스팬에 버터를 녹인다; 사과를 추가하고 거의 부드러워질 때까지 계속 저으면서 6~7분간 요리한다.
작은 그릇에 물과 옥수수 전분을 섞어 전분이 녹을 때까지 저어준다; 사과 위에 붓는다. 흑설탕과 계피를 넣고 섞는다. 가끔 저으면서 2분간 끓인다. 불에서 내리고 따뜻하게 제공한다.",4.8,https://www.allrecipes.com/recipe/21672/sauteed-apples/,/반찬/,"Total Fat 6g 8%, Saturated Fat 4g 19%, Cholesterol 15mg 5%, Sodium 45mg 2%, Total Carbohydrate 24g 9%, Dietary Fiber 3g 9%, Total Sugars 20g, Protein 0g, Vitamin C 5mg 25%, Calcium 18mg 1%, Iron 0mg 1%, Potassium 128mg 3%","Prep Time: 5 mins, Cook Time: 15 mins, Total Time: 20 mins, Servings: 8, Yield: 4 cups",https://www.allrecipes.com/thmb/pTjoToZum_x5Ki9khNk_SSe7MEs=/1500x0/filters:no_upscale():max_bytes(150000):strip_icc()/21672-SauteedApples-ddmfs-1X1-0061-fe2952cf8a6148959bd0076742996deb.jpg,allrecipes,
홈메이드 사과 사이다,15 mins,3 hrs,7 hrs 15 mins,16,1 gallon,"큰 사과 10개, 4등분, 물, 덮을 만큼, 백설탕 ¾컵, 계피 가루 1큰술, 올스파이스 가루 1큰술","사과를 큰 냄비에 넣고 물을 최소 5cm 이상 덮어줍니다. 설탕, 계피, 올스파이스를 넣고 저어줍니다. 중불에서 끓입니다. 뚜껑을 덮지 않고 1시간 동안 끓입니다. 불을 줄이고 뚜껑을 덮은 후 2시간 동안 끓입니다.
사과 혼합물을 고운 체에 걸러 고형물을 버립니다. 다시 치즈천으로 덮인 체에 걸러 사이다를 배수합니다.
사이다를 냉장고에 넣어 차갑게 식힙니다, 약 4시간 동안.











 라돈나 랭웰",4.4,https://www.allrecipes.com/recipe/211772/homemade-apple-cider/,/음료/주스/,"Total Fat 0g 0%, Sodium 1mg 0%, Total Carbohydrate 22g 8%, Dietary Fiber 2g 9%, Total Sugars 18g, Protein 0g, Vitamin C 4mg 21%, Calcium 12mg 1%, Iron 0mg 1%, Potassium 98mg 2%","Prep Time: 15 mins, Cook Time: 3 hrs, Additional Time: 4 hrs, Total Time: 7 hrs 15 mins, Servings: 16, Yield: 1 gallon",https://www.allrecipes.com/thmb/M0dm6zV9huJMIy70_9np9ztM4Sw=/1500x0/filters:no_upscale():max_bytes(150000):strip_icc()/Homemade-Apple-Cider-LaDonna-Langwell-1x1-1-a6afe5b44bd246d39e597ed59281bbd5.jpg,allrecipes,
통조림 사과 파이 필링,30 mins,10 mins,1 hrs,56,7 quarts,"4 ½컵 백설탕, 1컵 옥수수 전분, 2작은술 계피 가루, ¼작은술 육두구 가루, 10컵 물, 2작은술 소금, 3큰술 레몬 주스, 2방울 노란 식용 색소, 6파운드 사과","큰 팬에 설탕, 옥수수 전분, 계피, 육두구를 섞습니다. 물과 소금을 추가하고 잘 섞습니다. 끓여서 걸쭉하고 거품이 생길 때까지 요리합니다. 불에서 내리고 레몬 주스와 식용 색소를 추가합니다.
큰 냄비에 물을 끓여 통조림 병, 뚜껑, 링을 살균합니다.
사과의 껍질을 벗기고, 씨를 제거한 후 슬라이스합니다. 슬라이스한 사과를 뜨거운 통조림 병에 담고, 1/2인치의 여유 공간을 남깁니다.
병에 뜨거운 시럽을 채우고, 칼로 공기 방울을 부드럽게 제거합니다.
뚜껑을 덮고 물목욕 통조림기에 20분 동안 처리합니다.",4.5,https://www.allrecipes.com/recipe/15942/canned-apple-pie-filling/,/디저트/파이/사과파이레시피/,"Total Fat 0g 0%, Sodium 85mg 4%, Total Carbohydrate 25g 9%, Dietary Fiber 1g 4%, Total Sugars 21g, Protein 0g, Vitamin C 3mg 13%, Calcium 5mg 0%, Iron 0mg 1%, Potassium 54mg 1%","Prep Time: 30 mins, Cook Time: 10 mins, Additional Time: 20 mins, Total Time: 1 hrs, Servings: 56, Yield: 7 quarts",https://www.allrecipes.com/thmb/qcarmR-fmWcDZGS8BGjP51tm9Eg=/1500x0/filters:no_upscale():max_bytes(150000):strip_icc()/1426682-1c6ec83bc56b426b9d812e0a26b1a739.jpg,allrecipes,
쉬운 애플 파이,20 mins,40 mins,1 hrs,8,1 9-inch pie,"1 (400g) 패스트리 반죽 (9인치 더블 크러스트 파이용), ¾ 컵 백설탕 (기호에 따라 더 추가 가능), 1 작은술 계피 가루, 6컵 얇게 썬 사과, 1 큰술 버터","오븐을 230도(섭씨)로 예열합니다.
9인치 파이 접시에 하나의 패스트리 반죽을 깔고, 두 번째 반죽은 따로 둡니다.
작은 그릇에 ¾ 컵의 설탕과 계피를 섞습니다. 사과가 시큼하다면 설탕을 더 추가하세요.
준비된 파이 접시에 사과 조각을 층층이 쌓고, 각 층에 계피-설탕 혼합물을 뿌립니다. 가장 위층에는 작은 버터 조각을 올립니다. 위에 크러스트로 덮습니다.
예열된 오븐의 가장 아래 선반에서 파이를 10분간 구워줍니다. 오븐 온도를 175도(섭씨)로 낮추고, 황금빛 갈색이 되고 속이 부풀어 오를 때까지 30~35분 더 구워줍니다. 따뜻하게 또는 차갑게 서빙합니다.",4.6,https://www.allrecipes.com/recipe/12324/apple-pie-i/,/디저트/파이/애플파이레시피/,"Total Fat 9g 12%, Saturated Fat 3g 14%, Cholesterol 4mg 1%, Sodium 128mg 6%, Total Carbohydrate 42g 15%, Dietary Fiber 3g 11%, Total Sugars 29g, Protein 2g, Vitamin C 4mg 22%, Calcium 11mg 1%, Iron 1mg 4%, Potassium 117mg 2%","Prep Time: 20 mins, Cook Time: 40 mins, Total Time: 1 hrs, Servings: 8, Yield: 1 9-inch pie",https://www.allrecipes.com/thmb/aZyGZaTNLn-ewSEGDwwmEOwrRNg=/1500x0/filters:no_upscale():max_bytes(150000):strip_icc()/12324-EasyApplePie-ddmfs-1x1-0016-c0401f8117954ba9a03c62ebba7f16af.jpg,allrecipes,
사과 크럼블 파이,30 mins,50 mins,1 hrs 20 mins,8,1 9-inch pie,"6컵 얇게 썬 사과, 1큰술 레몬 주스 (선택 사항), ¾컵 백설탕, 2큰술 다용도 밀가루, ½작은술 계핏가루, ⅛작은술 육두구 가루, ½컵 건포도 (선택 사항), ½컵 다진 호두 (선택 사항), 1 (9인치) 파이 껍질, ½컵 다용도 밀가루, ½컵 포장된 갈색 설탕, 3큰술 버터","오븐을 375도 F (190도 C)로 예열합니다.
얇게 썬 사과를 큰 그릇에 담고 레몬 주스를 뿌립니다. 작은 그릇에 백설탕, 2큰술 밀가루, 계핏가루, 육두구 가루를 섞어 사과 위에 뿌리고 고루 섞이도록 버무립니다. 건포도와 호두를 넣고 섞은 후 파이 껍질에 옮깁니다.
작은 그릇에 ½컵 밀가루와 갈색 설탕을 섞습니다. 포크로 버터를 섞어 부서지기 쉬운 상태가 될 때까지 섞은 후 사과 속 위에 뿌립니다. 파이 위를 느슨하게 알루미늄 호일로 덮습니다.
예열된 오븐에서 25분간 굽습니다. 호일을 제거하고 위가 황금빛 갈색이 되고 속이 거품이 일 때까지 약 25~30분 더 굽습니다. 서빙하기 전에 와이어 랙에서 식힙니다.",4.7,https://www.allrecipes.com/recipe/15587/apple-crumb-pie/,/디저트/파이/사과파이레시피/,"Total Fat 15g 19%, Saturated Fat 4g 20%, Cholesterol 11mg 4%, Sodium 139mg 6%, Total Carbohydrate 70g 25%, Dietary Fiber 4g 13%, Total Sugars 49g, Protein 4g, Vitamin C 6mg 28%, Calcium 37mg 3%, Iron 1mg 8%, Potassium 261mg 6%","Prep Time: 30 mins, Cook Time: 50 mins, Total Time: 1 hrs 20 mins, Servings: 8, Yield: 1 9-inch pie",https://www.allrecipes.com/thmb/3qY9aBqD34LmSObh2KKQZatIjE8=/1500x0/filters:no_upscale():max_bytes(150000):strip_icc()/15587-apple-crumb-pie-ddmfs-4x3-1-dc4ac2e030e04d60a7650ede077f3c45.jpg,allrecipes,
카라멜 사과,8 mins,2 mins,25 mins,6,6 caramel apples,"사과 6개, 나무 막대 6개, 요리용 스프레이, 개별 포장된 카라멜 1팩(396g), 우유 2큰술","각 사과에서 줄기를 제거하고 막대를 위쪽에 꽂습니다. 베이킹 시트에 요리용 스프레이를 뿌립니다.
카라멜과 우유를 전자레인지용 그릇에 넣고 2분간 전자레인지에 돌리며 한 번 저어줍니다. 잠시 식힙니다.
각 사과를 카라멜 소스에 빠르게 굴려 잘 코팅합니다. 준비된 시트에 놓아 굳힙니다.",4.4,https://www.allrecipes.com/recipe/21130/caramel-apples/,/디저트/특별 디저트 레시피/카라멜 사과 레시피/,"Total Fat 6g 7%, Saturated Fat 2g 9%, Cholesterol 5mg 2%, Sodium 164mg 7%, Total Carbohydrate 70g 25%, Dietary Fiber 3g 12%, Total Sugars 57g, Protein 4g, Vitamin C 7mg 33%, Calcium 104mg 8%, Iron 0mg 2%, Potassium 295mg 6%","Prep Time: 8 mins, Cook Time: 2 mins, Additional Time: 15 mins, Total Time: 25 mins, Servings: 6, Yield: 6 caramel apples",https://www.allrecipes.com/thmb/Gc2LqawZpqaCSWaMdsNx5RK9J2Y=/1500x0/filters:no_upscale():max_bytes(150000):strip_icc()/481786-6c24ca3a641f43eea1597930a40b6178.jpg,allrecipes,
독일식 사과 케이크,15 mins,45 mins,1 hrs,24,1 9x13-inch cake,"1컵 식물성 기름, 2개 계란, 2컵 백설탕, 1작은술 바닐라 추출물, 2컵 다용도 밀가루, 2작은술 계피 가루, 1작은술 베이킹 소다, ½작은술 소금, 4컵 사과 - 껍질을 벗기고, 씨를 제거하고, 다진 것","오븐을 350도 화씨(175도 섭씨)로 예열합니다. 9x13인치 케이크 팬에 기름을 바르고 밀가루를 뿌립니다.
믹싱 볼에 기름과 계란을 넣고 전기 믹서로 크림 상태가 될 때까지 휘핑합니다. 설탕과 바닐라를 추가하고 잘 섞습니다.
다른 볼에 밀가루, 계피, 베이킹 소다, 소금을 함께 섞습니다. 밀가루 혼합물을 계란 혼합물에 천천히 추가하고 섞어줍니다. 반죽은 매우 걸쭉할 것입니다. 나무 숟가락을 사용하여 손으로 사과를 접어 넣습니다. 준비된 팬에 반죽을 펼칩니다.
예열된 오븐에서 중앙에 이쑤시개를 찔렀을 때 깨끗하게 나올 때까지 약 45분 동안 케이크를 굽습니다. 케이크를 와이어 랙에서 식힙니다.",4.6,https://www.allrecipes.com/recipe/7915/german-apple-cake-i/,/요리/유럽/독일/,"Total Fat 10g 12%, Saturated Fat 1g 7%, Cholesterol 16mg 5%, Sodium 107mg 5%, Total Carbohydrate 28g 10%, Dietary Fiber 1g 3%, Total Sugars 19g, Protein 2g, Vitamin C 1mg 5%, Calcium 7mg 1%, Iron 1mg 3%, Potassium 41mg 1%","Prep Time: 15 mins, Cook Time: 45 mins, Total Time: 1 hrs, Servings: 24, Yield: 1 9x13-inch cake",https://www.allrecipes.com/thmb/u5wGUc1jJfOfLV8eG9Fl87sTyEk=/1500x0/filters:no_upscale():max_bytes(150000):strip_icc()/2327614-809148baeed6489bbab268a7d527a08a.jpg,allrecipes,
"환상적인 소시지, 사과, 크랜베리 속",15 mins,15 mins,1 hrs 30 mins,10,,"3 ¾ 컵 큐브로 자른 흰빵, 1 ½ 컵 큐브로 자른 통밀빵, 1 파운드 다진 칠면조 소시지, 1 컵 다진 양파, ¾ 컵 다진 셀러리, 2 ½ 티스푼 말린 세이지, 1 ½ 티스푼 말린 로즈마리, ½ 티스푼 말린 타임, 1 골든 딜리셔스 사과, 씨를 제거하고 다진 것, ¾ 컵 말린 크랜베리, ⅓ 컵 다진 신선한 파슬리, 1 개의 조리된 칠면조 간, 곱게 다진 것, ¾ 컵 칠면조 육수, 4 큰술 무염 버터, 녹인 것","오븐을 350도 F (175도 C)로 예열합니다.
흰빵과 통밀빵 큐브를 큰 베이킹 시트에 단일 층으로 펼칩니다.
예열된 오븐에서 고르게 구워질 때까지 5~7분간 굽습니다. 구운 빵 큐브를 큰 그릇으로 옮깁니다.
큰 프라이팬에 중간 불로 소시지와 양파를 요리하며, 덩어리가 부서지도록 저어가며 6~8분간 고르게 갈색이 될 때까지 조리합니다. 셀러리, 세이지, 로즈마리, 타임을 추가하고, 맛이 섞일 때까지 약 2분간 요리하고 저어줍니다.
소시지 혼합물을 그릇의 빵 위에 붓습니다. 다진 사과, 말린 크랜베리, 파슬리, 간을 섞습니다. 칠면조 육수와 녹인 버터를 뿌리고 가볍게 섞습니다.
속을 칠면조에 느슨하게 채우기 전에 속이 완전히 식도록 둡니다.",4.8,https://www.allrecipes.com/recipe/13651/awesome-sausage-apple-and-cranberry-stuffing/,/사이드디시/속재료와 드레싱 레시피/소시지 속재료와 드레싱 레시피/,"Total Fat 12g 15%, Saturated Fat 5g 25%, Cholesterol 80mg 27%, Sodium 548mg 24%, Total Carbohydrate 22g 8%, Dietary Fiber 2g 8%, Total Sugars 9g, Protein 13g, Vitamin C 9mg 44%, Calcium 47mg 4%, Iron 3mg 17%, Potassium 268mg 6%","Prep Time: 15 mins, Cook Time: 15 mins, Additional Time: 1 hrs, Total Time: 1 hrs 30 mins, Servings: 10",https://www.allrecipes.com/thmb/A16n6yykk6y6ofEi8akwV-6V9Ck=/1500x0/filters:no_upscale():max_bytes(150000):strip_icc()/1x1-PASSANO_ALR0922_Faves_Stuffing_5279-7495521ab45c4b8880373657bedc0db5.jpg,allrecipes,
사과 핸드 파이,25 mins,35 mins,1 hrs 15 mins,4,4 hand pies,"2 큰술 버터, 2개의 큰 녹색 사과 - 껍질을 벗기고, 씨를 제거한 후 조각으로 자른 것, 2 큰술 갈색 설탕, ¼ 컵 백설탕, ¼ 작은술 소금, 1 ½ 작은술 계피 가루, 또는 기호에 따라, 1 작은술 물, 필요시 더 추가 (선택 사항), 1 파운드 준비된 파이 반죽, 4 조각으로 자른 것, 1 개의 계란, 2 작은술 우유, 1 작은술 백설탕, 필요에 따라","중간 불로 큰 팬에 버터를 녹이고, 버터가 연한 금색으로 갈색이 되고 구운 냄새가 날 때까지 약 1분간 기다립니다. 뜨거운 버터에 사과를 넣고, ¼ 컵 백설탕, 갈색 설탕, 소금을 뿌립니다. 사과 혼합물이 부드러워질 때까지 약 5분간 요리하고 저어줍니다. 계피와 물을 섞고, 사과가 부드럽고 끈적해질 때까지 1~2분 더 요리합니다. 사과 속을 접시에 퍼서 식힙니다.
오븐을 400도 F (200도 C)로 예열합니다. 베이킹 시트를 실리콘 매트나 유산지로 덮습니다.
반죽 조각을 공 모양으로 만들고, 밀가루를 뿌린 작업대에 놓고 지름 약 20cm의 원으로 밀어냅니다. 중앙에 1/3에서 1/2컵의 사과 속을 숟가락으로 담습니다. 반죽을 속 위로 접어주고, 아래쪽에 약 2.5cm의 반죽이 보이도록 합니다. 손가락 끝을 사용하여 속 주위로 반죽을 부드럽게 눌러 닫습니다.
아래쪽의 남은 반죽 부분을 위쪽 가장자리 위로 접어주고, 크러스트 주위를 따라 작업하며, 남은 부분을 위쪽 크러스트에 단단히 집어넣습니다.
가장자리를 단단히 눌러 닫고, 한 손의 엄지와 검지로 약간의 반죽을 집어 올리고, 다른 손의 집게손가락으로 눌러서 집은 반죽에 작은 홈을 만듭니다. 크러스트가 단단히 눌릴 때까지 계속해서 눌러주고 홈을 만듭니다. 나머지 반죽과 속으로 반복합니다. 파이를 준비된 베이킹 시트로 옮깁니다.
작은 그릇에 계란과 우유를 넣고 잘 섞습니다. 각 핸드 파이의 윗면에 계란 혼합물을 바르고 약 ¼ 작은술의 백설탕을 뿌립니다. 각 파이의 윗면에 작은 통풍 구멍 3개를 자릅니다.
예열된 오븐에서 파이가 황금빛 갈색이 되고 속이 끓어오를 때까지 25~30분간 굽습니다. 서빙하기 전에 최소 15분간 식힙니다.











닷대시 메레디스 푸드 스튜디오",4.7,https://www.allrecipes.com/recipe/234374/apple-hand-pies/,/디저트/파이/사과파이레시피/,"Total Fat 42g 54%, Saturated Fat 13g 64%, Cholesterol 62mg 21%, Sodium 754mg 33%, Total Carbohydrate 82g 30%, Dietary Fiber 6g 23%, Total Sugars 31g, Protein 9g, Vitamin C 5mg 27%, Calcium 38mg 3%, Iron 4mg 19%, Potassium 215mg 5%","Prep Time: 25 mins, Cook Time: 35 mins, Additional Time: 15 mins, Total Time: 1 hrs 15 mins, Servings: 4, Yield: 4 hand pies",https://www.allrecipes.com/thmb/euXNMeXiywj4v6L_dLhpSqwsN0g=/1500x0/filters:no_upscale():max_bytes(150000):strip_icc()/234374-apple-hand-pies-mfs-1-8458cf2b0e764a7ab31c2d6aa0e3e841.jpg,allrecipes,
놀라운 사과 버터,10 mins,10 hrs 25 mins,10 hrs 40 mins,48,6 cups,"10파운드 사과, 4컵 무가당 사과 주스, 1컵 백설탕, 1큰술 사과 식초, 1½작은술 계피 가루, ½작은술 정향 가루, ½작은술 올스파이스 가루, 6개의 반 파인트 유리병과 뚜껑 및 링","사과와 사과 주스를 큰 냄비에 넣고 끓입니다. 불을 줄이고 사과가 부드럽고 흐물흐물해질 때까지 20~30분간 끓입니다.
사과를 푸드 밀에 담아 씨와 껍질을 버리면서 퓨레로 가공합니다. 가공한 사과를 슬로우 쿠커로 옮깁니다.
뚜껑을 열고 수분이 증발하고 양이 절반 정도 줄어들 때까지 고온에서 1박에서 24시간 동안 조리합니다.
사과 퓨레에 설탕, 사과 식초, 계피, 정향, 올스파이스를 섞습니다.
혼합물이 차가운 접시에 덩어리져 물이 가장자리에서 분리되지 않을 때까지 고온에서 계속 조리합니다. 추가로 2~6시간 더 조리합니다.
유리병과 뚜껑을 끓는 물에서 최소 5분간 살균합니다. 뜨거운 살균된 유리병에 사과 버터를 담고, 병의 상단에서 1/4인치 이내로 채웁니다. 병을 채운 후에는 칼이나 얇은 주걱으로 병 안쪽을 돌려 공기 방울을 제거합니다. 젖은 종이 타올로 병의 가장자리를 닦아 음식 잔여물을 제거합니다. 뚜껑을 덮고 링을 조입니다.
큰 냄비 바닥에 선반을 놓고 물을 반쯤 채웁니다. 끓여서 병을 끓는 물에 홀더를 사용해 담급니다. 병 사이에 2인치 간격을 둡니다. 필요시 더 끓는 물을 부어 물의 수위를 병의 상단에서 최소 1인치 위로 올립니다. 물이 끓어오르면 냄비를 덮고 5~10분간 처리합니다.
병을 냄비에서 꺼내 천이나 나무 표면에 몇 인치 간격으로 놓고 식힙니다. 식으면 각 뚜껑의 상단을 손가락으로 눌러 밀봉이 잘 되었는지 확인합니다(뚜껑이 위아래로 움직이지 않아야 합니다). 서늘하고 어두운 곳에 보관합니다.",4.9,https://www.allrecipes.com/recipe/229892/amazing-apple-butter/,/반찬/소스와 조미료/통조림과 보존 레시피/과일 버터 레시피/,"Total Fat 0g 0%, Sodium 2mg 0%, Total Carbohydrate 20g 7%, Dietary Fiber 2g 8%, Total Sugars 16g, Protein 0g, Vitamin C 5mg 23%, Calcium 8mg 1%, Iron 0mg 1%, Potassium 127mg 3%","Prep Time: 10 mins, Cook Time: 10 hrs 25 mins, Additional Time: 5 mins, Total Time: 10 hrs 40 mins, Servings: 48, Yield: 6 cups",https://www.allrecipes.com/thmb/x6vOON48-nGa1EFyDtv3yP_-yNE=/1500x0/filters:no_upscale():max_bytes(150000):strip_icc()/4097964-91fe5b73052648c7a2dad2ee8283ad23.jpg,allrecipes,
